question,answer,priority,category,auto_resolution,source,intent_tag
"I am getting an error message saying my OneDrive storage is full, can you help me?","1. Sign in to your OneDrive account and check your storage usage. 2. Consider upgrading your storage plan or deleting unnecessary files. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,onedrive_storage_full
"OneDrive est plein, je ne peux pas synchroniser mes fichiers, c'est urgent!","1. Vérifiez votre utilisation de stockage OneDrive et supprimez les fichiers inutiles. 2. Essayez de réorganiser vos fichiers pour gagner de l'espace. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,onedrive_storage_full
I have a lot of files on my computer and I want to move them to OneDrive but it says I dont have enough space,"1. Check your OneDrive storage usage and consider upgrading your plan. 2. Select the most important files to upload and delete any unnecessary files. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,onedrive_storage_full
"My OneDrive storage is almost full, what can I do to free up some space?","1. Review your files and folders in OneDrive and delete any unnecessary items. 2. Consider using the 'Files' section to view and manage your files. 3. If the issue persists, contact the IT helpdesk.",low,Data & Storage,True,synthetic_groq,onedrive_storage_full
"J'ai besoin d'aide pour mon OneDrive, il est plein et je ne sais pas quoi faire","1. Vérifiez votre utilisation de stockage OneDrive et supprimez les fichiers inutiles. 2. Réorganisez vos fichiers pour gagner de l'espace. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,onedrive_storage_full
"I am trying to upload a file to OneDrive but it says my storage is full, can you help me resolve this issue?","1. Check your OneDrive storage usage and delete any unnecessary files. 2. Consider upgrading your storage plan if you need more space. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,onedrive_storage_full
"I deleted a file from SharePoint by mistake, how can I recover it?","1. Check the SharePoint recycle bin to see if the file is still available for recovery. 2. If the file is in the recycle bin, select it and click 'Restore'. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,sharepoint_file_deleted
"J'ai supprimé un fichier important sur SharePoint, comment puis-je le récupérer?","1. Vérifiez la corbeille de SharePoint pour voir si le fichier est toujours disponible pour la récupération. 2. Si le fichier est dans la corbeille, sélectionnez-le et cliquez sur 'Rétablir'. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,sharepoint_file_deleted
Urgent: I need a file from SharePoint that I deleted yesterday,"1. Immediately check the SharePoint recycle bin to see if the file is still available for recovery. 2. If the file is in the recycle bin, select it and click 'Restore' to recover it. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,sharepoint_file_deleted
I think I accidentally deleted a document from our team's SharePoint site,"1. Check the SharePoint site's recycle bin to see if the document is still available for recovery. 2. If the document is in the recycle bin, select it and click 'Restore' to recover it. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,sharepoint_file_deleted
Comment récupérer un fichier supprimé sur SharePoint il y a quelques heures?,"1. Vérifiez la corbeille de SharePoint pour voir si le fichier est toujours disponible pour la récupération. 2. Si le fichier est dans la corbeille, sélectionnez-le et cliquez sur 'Rétablir'. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,sharepoint_file_deleted
"I deleted a file from the wrong SharePoint site, can I still recover it?","1. Check the recycle bin of the site where you deleted the file to see if it's still available for recovery. 2. If the file is in the recycle bin, select it and click 'Restore' to recover it. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,sharepoint_file_deleted
J'ai besoin d'un fichier que j'ai supprimé sur SharePoint cette semaine,"1. Vérifiez la corbeille de SharePoint pour voir si le fichier est toujours disponible pour la récupération. 2. Si le fichier est dans la corbeille, sélectionnez-le et cliquez sur 'Rétablir' pour le récupérer. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,sharepoint_file_deleted
"I'm not sure if I deleted a file from SharePoint or just moved it, can you help me find it?","1. Check your recent activities and the site's recycle bin to see if the file is still available for recovery. 2. If the file is in the recycle bin, select it and click 'Restore' to recover it. 3. If the issue persists, contact the IT helpdesk.",low,Data & Storage,True,synthetic_groq,sharepoint_file_deleted
"I deleted a super important document by mistake, can you help me recover it?","1. Check the recycle bin to see if the file is still there. 2. If not, try restoring a previous version of the file from your backup. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,file_recovery_needed
"J'ai perdu un fichier important sur mon ordinateur, est-ce que vous pouvez m'aider?","1. Vérifiez le dossier des fichiers supprimés pour voir si le fichier est toujours là. 2. Si ce n'est pas le cas, essayez de restaurer une version précédente du fichier à partir de votre sauvegarde. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,file_recovery_needed
"My computer crashed and I lost all my work, can you help me get it back?","1. Restart your computer and check if your files are still there. 2. If not, try using the backup and recovery tool to restore your files. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,file_recovery_needed
"I think I accidentally saved over an important file, is there a way to get the old version back?","1. Check the file's properties to see if there are any previous versions available. 2. If so, you can restore the previous version. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,file_recovery_needed
"Urgent: I need to recover a file that I deleted yesterday, can you help me?","1. Act quickly, as the sooner you try to recover the file, the better. 2. Use a file recovery tool to try and restore the file. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,file_recovery_needed
"I'm having trouble finding a file that I know I saved, can you help me locate it?","1. Try searching for the file using the search function on your computer. 2. If you still can't find it, try checking your backup files. 3. If the issue persists, contact the IT helpdesk.",low,Data & Storage,True,synthetic_groq,file_recovery_needed
"Je suis en train de travailler sur un projet et j'ai perdu tous mes fichiers, aidez-moi!","1. Restez calme et vérifiez vos sauvegardes pour voir si vos fichiers sont encore là. 2. Si ce n'est pas le cas, essayez de restaurer vos fichiers à partir de votre sauvegarde. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,file_recovery_needed
"I'm trying to recover a file that was deleted a few days ago, will I be able to get it back?","1. The chances of recovering a deleted file decrease over time, but it's still worth trying. 2. Use a file recovery tool to try and restore the file. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,file_recovery_needed
"j'ai un problème avec mon ordinateur, l'espace disque est presque plein, qu'est-ce que je fais?","1. Vérifiez les fichiers et dossiers inutiles sur votre disque dur et supprimez-les. 2. Effacez les fichiers temporaires et les logs de système. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,disk_space_low
"My computer says I'm running out of disk space, what can I do?","1. Check your computer for large files and folders that you no longer need and delete them. 2. Consider transferring files to an external hard drive or cloud storage. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,disk_space_low
"je ne peux plus sauvegarder mes fichiers, l'espace disque est trop petit","1. Supprimez les anciennes versions de vos fichiers et documents. 2. Utilisez l'outil de nettoyage de disque pour supprimer les fichiers inutiles. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,disk_space_low
"I'm getting a low disk space warning, how can I free up space?","1. Empty the recycle bin and temporary files folder. 2. Uninstall any unused software or applications. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,disk_space_low
"mon ordinateur est très lent, je pense que c'est à cause de l'espace disque","1. Vérifiez si vous avez suffisamment d'espace disque disponible. 2. Fermez les applications et les programmes inutiles. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,disk_space_low
"I need help, my disk space is almost full and I have urgent work to do","1. Quickly delete any unnecessary files or documents. 2. Transfer large files to a cloud storage or external hard drive. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,disk_space_low
j'ai besoin d'aide pour libérer de l'espace disque sur mon ordinateur,"1. Identifiez les fichiers et dossiers les plus volumineux. 2. Déplacez-les vers un disque dur externe ou un stockage en ligne. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,disk_space_low
my computer is saying i'm running out of space and i don't know what to do,"1. Check your downloads folder and delete any unnecessary files. 2. Consider upgrading your hard drive or cloud storage. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,disk_space_low
"Je ne comprends pas pourquoi la sauvegarde de mes données n'a pas fonctionné cette nuit, est-ce que quelqu'un peut m'aider?","1. Vérifiez si votre ordinateur était éteint ou en veille pendant la période de sauvegarde. 2. Assurez-vous que vous avez suffisamment d'espace disque disponible pour stocker les sauvegardes. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,backup_not_running
"Urgent: mon backup ne fonctionne pas, j'ai besoin de ces données pour une réunion importante dans l'heure","1. Redémarrez votre ordinateur et vérifiez si la sauvegarde démarre automatiquement. 2. Vérifiez les paramètres de sauvegarde pour vous assurer que la planification est correcte. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,backup_not_running
"Je ne sais pas ce qui se passe, mais mon disque dur de sauvegarde est plein, qu'est-ce que je fais?","1. Vérifiez les paramètres de rétention des sauvegardes pour supprimer les anciennes versions. 2. Nettoyez le disque dur de sauvegarde en supprimant les fichiers inutiles. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,backup_not_running
"J'ai oublié de faire une sauvegarde de mes données, comment puis-je récupérer mes fichiers?","1. Vérifiez si une sauvegarde automatique a été effectuée récemment. 2. Utilisez l'outil de récupération de données pour essayer de restaurer vos fichiers. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,backup_not_running
"Mon ordinateur ne veut pas faire de backup, j'ai un message d'erreur qui dit que le disque est plein","1. Vérifiez l'espace disque disponible sur votre ordinateur et sur le disque de sauvegarde. 2. Supprimez les fichiers inutiles pour libérer de l'espace. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,backup_not_running
"Je viens de perdre tous mes fichiers à cause d'un problème de sauvegarde, qu'est-ce que je fais?","1. Restaurez vos fichiers à partir de la dernière sauvegarde disponible. 2. Vérifiez si les paramètres de sauvegarde sont corrects pour éviter que cela se reproduise. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,backup_not_running
"J'ai un problème avec mon backup, il ne fonctionne plus depuis quelques jours","1. Vérifiez les journaux de sauvegarde pour identifier l'erreur. 2. Réinitialisez les paramètres de sauvegarde par défaut. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,backup_not_running
"Je suis en train de faire une présentation et je réalise que mes données de sauvegarde ne sont pas à jour, comment puis-je les mettre à jour rapidement?","1. Démarrez une sauvegarde manuelle pour mettre vos données à jour. 2. Vérifiez que les paramètres de sauvegarde sont corrects pour éviter les erreurs. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,backup_not_running
"I'm trying to open a file on the shared drive but it says access denied, what's going on?","1. Check if you have the necessary permissions to access the file. 2. Try logging out and logging back in to see if it resolves the issue. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,file_access_denied
"J'ai un problème avec un fichier sur le disque partagé, je ne peux pas y accéder","1. Vérifiez si vous avez les autorisations nécessaires pour accéder au fichier. 2. Essayez de vous déconnecter et de vous reconnecter pour voir si cela résout le problème. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,file_access_denied
Urgent: I need to access a file for a meeting in 30 minutes but I'm getting an access denied error,"1. Check with your team lead or manager to see if they can grant you temporary access to the file. 2. Try accessing the file from a different computer or location to see if it's a local issue. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,file_access_denied
"I'm trying to edit a document but it says I don't have permission, can you help?","1. Check the file properties to see who has editing permissions. 2. Reach out to the file owner or creator to request editing access. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,file_access_denied
"Je ne peux pas accéder à un dossier entier sur le serveur de fichiers, c'est très urgent","1. Vérifiez si vous avez les autorisations nécessaires pour accéder au dossier. 2. Essayez de contacter le propriétaire du dossier ou l'administrateur du serveur pour obtenir de l'aide. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,file_access_denied
"I'm getting an error message saying I don't have read access to a file, what does that mean?","1. Check with the file owner or creator to see if they can grant you read access. 2. Try accessing the file from a different location or computer to see if it's a local issue. 3. If the issue persists, contact the IT helpdesk.",low,Data & Storage,True,synthetic_groq,file_access_denied
"I need to access a confidential file but I'm getting an access denied error, can you help me?","1. Check with the file owner or creator to see if they can grant you access to the file. 2. Ensure you have the necessary clearance and permissions to access confidential files. 3. If the issue persists, contact the IT helpdesk.",high,Data & Storage,True,synthetic_groq,file_access_denied
I'm trying to save a file to the shared drive but it says I don't have write access,"1. Check the file properties to see who has write access. 2. Reach out to the file owner or creator to request write access. 3. If the issue persists, contact the IT helpdesk.",medium,Data & Storage,True,synthetic_groq,file_access_denied
"j'ai un nouvel ordinateur portable et je ne sais pas comment le configurer, aidez-moi!","1. Ouvrez la boîte et vérifiez que tous les accessoires sont inclus, tels que le chargeur et le câble Ethernet. 2. Branchez le chargeur et allumez l'ordinateur portable. 3. Suivez les instructions à l'écran pour configurer votre compte utilisateur et votre mot de passe. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,new_laptop_first_setup
"my new laptop is not turning on, what to do?","1. Vérifiez que le chargeur est correctement branché à la fois à l'ordinateur portable et à la prise électrique. 2. Assurez-vous que la batterie n'est pas complètement déchargée. 3. Si le problème persiste, essayez de rebrancher le chargeur et de redémarrer l'ordinateur portable. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,new_laptop_first_setup
comment activer le wifi sur mon nouvel ordinateur?,"1. Cliquez sur l'icône de réseau dans la barre des tâches. 2. Sélectionnez votre réseau Wi-Fi dans la liste des réseaux disponibles. 3. Entrez le mot de passe du réseau Wi-Fi. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,new_laptop_first_setup
"j'ai oublié mon mot de passe pour mon compte utilisateur, que faire?","1. Cliquez sur 'Mot de passe oublié' sur l'écran de connexion. 2. Suivez les instructions pour réinitialiser votre mot de passe. 3. Assurez-vous de choisir un mot de passe sécurisé. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,new_laptop_first_setup
"mon ordinateur portable est très lent, comment le rendre plus rapide?","1. Vérifiez que vous avez suffisamment d'espace disque disponible. 2. Fermez les applications inutiles pour libérer de la mémoire. 3. Redémarrez l'ordinateur portable pour voir si cela améliore les performances. If the issue persists, contact the IT helpdesk.",low,Onboarding,True,synthetic_groq,new_laptop_first_setup
"je ne trouve pas le logiciel que je besoin pour travailler, où est-il?","1. Vérifiez si le logiciel est déjà installé sur votre ordinateur portable. 2. Si ce n'est pas le cas, contactez votre responsable pour savoir comment obtenir le logiciel. 3. Suivez les instructions pour installer le logiciel. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,new_laptop_first_setup
"j'ai un problème avec mon écran, il est trop sombre, comment régler la luminosité?","1. Appuyez sur les touches de réglage de luminosité sur votre clavier. 2. Utilisez les paramètres d'affichage pour ajuster la luminosité. 3. Si le problème persiste, essayez de redémarrer l'ordinateur portable. If the issue persists, contact the IT helpdesk.",low,Onboarding,True,synthetic_groq,new_laptop_first_setup
"je viens de recevoir mon nouvel ordinateur portable et je ne sais pas par où commencer, aidez-moi s'il vous plaît!","1. Lisez le manuel d'utilisation pour comprendre les fonctionnalités de base de votre ordinateur portable. 2. Configurez votre compte utilisateur et votre mot de passe. 3. Installez les mises à jour de sécurité et les logiciels nécessaires pour votre travail. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,new_laptop_first_setup
"I just started and I dont have email, can you help me set it up urgently?","1. Go to the company's email webpage and click on 'New User'. 2. Fill out the registration form with your employee ID and other required details. 3. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,corporate_email_setup
"j'ai oublié mon mot de passe email, comment faire pour le réinitialiser?","1. Click on the 'Forgot Password' link on the email login page. 2. Enter your email address and follow the prompts to reset your password. 3. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,corporate_email_setup
"I'm having trouble with my email, it's not syncing on my phone","1. Check that your phone's email settings are configured correctly. 2. Ensure that your email account is set up with the correct server settings. 3. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,corporate_email_setup
Comment activer mon compte email sur mon ordinateur?,"1. Open your email client and select 'Add Account'. 2. Enter your email address and password, then select 'Manual Setup'. 3. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,corporate_email_setup
"I need help setting up my email signature, it's not working","1. Go to your email settings and select 'Signatures'. 2. Create a new signature and add your name, title, and contact information. 3. If the issue persists, contact the IT helpdesk.",low,Onboarding,True,synthetic_groq,corporate_email_setup
"j'ai un problème avec mon email, je ne peux pas envoyer de mail","1. Check your internet connection to ensure it's stable. 2. Verify that your email account is set up correctly and that you have the correct permissions. 3. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,corporate_email_setup
How do I set up email on my new laptop?,"1. Connect to the company network and open your email client. 2. Select 'Add Account' and enter your email address and password. 3. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,corporate_email_setup
"I'm trying to set up email on my mobile device, but it's not working","1. Go to your device's email settings and select 'Add Account'. 2. Choose 'Exchange' or 'Corporate' and enter your email address and password. 3. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,corporate_email_setup
"I just started and I have no idea what software I need to install, can you help?","1. Go to the company intranet and click on the 'New Employee' section. 2. Look for the 'Software Installation Guide' and download the list of required software. 3. Follow the instructions to install each software, making sure to use your company credentials. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,software_installation_list
"J'ai oublié de noter les logiciels à installer pendant la formation, pouvez-vous m'aider?","1. Consultez le manuel d'accueil pour les nouveaux employés. 2. Cherchez la section 'Logiciels requis' et suivez les instructions pour les installer. 3. Assurez-vous d'utiliser vos identifiants de l'entreprise pour l'installation. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,software_installation_list
"What software do I need to do my job, it's really urgent?","1. Check your job description to see the required software. 2. Go to the IT website and look for the 'Software Catalog' to find the installation links. 3. If you're still unsure, check with your supervisor or team lead for clarification. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,software_installation_list
Comment installer les logiciels nécessaires pour travailler?,"1. Allez sur le site web de l'entreprise et cliquez sur 'Ressources employés'. 2. Cherchez la section 'Logiciels' et sélectionnez ceux dont vous avez besoin. 3. Suivez les instructions pour les installer, en utilisant vos informations d'identification de l'entreprise. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,software_installation_list
"I need to install some software but I don't know which ones, can you give me a list?","1. Go to the company intranet and search for 'required software'. 2. Look for the list of software specific to your department or role. 3. Follow the installation instructions provided, using your company credentials to authenticate. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,software_installation_list
"J'ai des problèmes pour installer les logiciels, c'est vraiment urgent!","1. Vérifiez que vous avez les droits d'administration nécessaires pour installer les logiciels. 2. Assurez-vous d'avoir téléchargé les logiciels à partir du site web de l'entreprise. 3. Si vous rencontrez toujours des problèmes, contactez le service d'assistance informatique. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,software_installation_list
What's the process for installing software on my new laptop?,"1. Connect to the company network and go to the IT website. 2. Click on 'Software Installation' and select the software you need to install. 3. Follow the prompts to download and install the software, using your company credentials to authenticate. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,software_installation_list
"I'm not sure if I have all the necessary software installed, can someone check?","1. Check the company intranet for a list of required software for your role. 2. Compare the list to the software currently installed on your computer. 3. If you're missing any software, follow the installation instructions provided. If the issue persists, contact the IT helpdesk.",low,Onboarding,True,synthetic_groq,software_installation_list
"J'ai un nouveau poste et je n'arrive pas à me connecter au réseau, qu'est-ce que je fais?","1. Vérifiez que votre ordinateur portable est connecté au réseau Wi-Fi de l'entreprise. 2. Assurez-vous d'avoir les informations de connexion correctes, notamment le nom d'utilisateur et le mot de passe. 3. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,network_access_new_employee
"I'm trying to access the company network but it's not working, can you help me?","1. Check your network cable connection or Wi-Fi settings to ensure you are connected to the company network. 2. Make sure your device has the necessary security software installed and up-to-date. 3. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,network_access_new_employee
"Je suis nouveau ici et je ne sais pas comment accéder au réseau, c'est urgent!","1. Demandez à votre supérieur de vous fournir les informations de connexion au réseau. 2. Suivez les instructions pour configurer votre accès au réseau. 3. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,network_access_new_employee
Comment puis-je accéder à internet sur mon ordinateur de travail?,"1. Vérifiez que votre ordinateur est connecté au réseau de l'entreprise. 2. Ouvrez un navigateur web et essayez d'accéder à un site web. 3. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,network_access_new_employee
"I'm having trouble with my network connection, can someone please help me ASAP?","1. Restart your computer and try to connect to the network again. 2. Check your network settings to ensure you are connected to the correct network. 3. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,network_access_new_employee
"J'ai oublié mon mot de passe de connexion au réseau, que faire?","1. Essayez de vous souvenir de votre mot de passe ou vérifiez vos notes. 2. Si vous ne vous souvenez pas, contactez votre supérieur pour obtenir de l'aide. 3. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,network_access_new_employee
"I'm trying to connect to the VPN but it's not working, what should I do?","1. Check that you have the correct VPN software installed and configured. 2. Ensure you have the necessary credentials to connect to the VPN. 3. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,network_access_new_employee
"Je ne sais pas comment configurer mon ordinateur pour accéder au réseau de l'entreprise, pouvez-vous m'aider?","1. Lisez le guide d'utilisation fourni par l'entreprise pour configurer votre ordinateur. 2. Suivez les instructions pour installer les logiciels nécessaires. 3. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,network_access_new_employee
"j'ai perdu mon badge, comment puis-je accéder aux systèmes IT?","1. Contactez immédiatement le département de sécurité pour signaler la perte de votre badge. 2. Demandez une autorisation temporaire pour accéder aux systèmes IT. 3. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,badge_access_it_systems
"I'm having trouble with my badge, it's not working for the IT systems","1. Vérifiez que votre badge est correctement inséré dans le lecteur. 2. Assurez-vous que votre compte est à jour et que vous avez les autorisations nécessaires. 3. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,badge_access_it_systems
comment activer mon badge pour les systèmes IT?,"1. Allez sur le portail des employés et cliquez sur « Gérer mon badge ». 2. Suivez les instructions pour activer votre badge. 3. If the issue persists, contact the IT helpdesk.",low,Onboarding,True,synthetic_groq,badge_access_it_systems
"j'ai un problème urgent avec mon badge, je ne peux pas accéder aux systèmes IT","1. Contactez immédiatement le département de sécurité pour obtenir de l'aide. 2. Fournissez votre numéro de badge et une description du problème. 3. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,badge_access_it_systems
"I'm new here, how do I get my badge to work with the IT systems?","1. Contactez le département des ressources humaines pour obtenir votre badge. 2. Suivez les instructions pour configurer votre badge. 3. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,badge_access_it_systems
"mon badge ne fonctionne pas pour les systèmes IT, c'est vraiment frustrant","1. Vérifiez que votre badge est correctement configuré. 2. Assurez-vous que vous avez les dernières mises à jour de sécurité. 3. If the issue persists, contact the IT helpdesk.",medium,Onboarding,True,synthetic_groq,badge_access_it_systems
"I need help with my badge, it's not working for the IT systems and I have a meeting in 10 minutes","1. Contactez immédiatement le département de sécurité pour obtenir de l'aide. 2. Fournissez votre numéro de badge et une description du problème. 3. If the issue persists, contact the IT helpdesk.",high,Onboarding,True,synthetic_groq,badge_access_it_systems
comment mettre à jour les informations de mon badge pour les systèmes IT?,"1. Allez sur le portail des employés et cliquez sur « Gérer mon badge ». 2. Suivez les instructions pour mettre à jour vos informations. 3. If the issue persists, contact the IT helpdesk.",low,Onboarding,True,synthetic_groq,badge_access_it_systems
"My computer is super slow, I dont know what to do","1. Restart your computer to see if it resolves the issue. 2. Check for any software updates and install the latest versions. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,pc_very_slow
"J'ai un problème avec mon ordinateur, il est très lent pour démarrer","1. Vérifiez si vous avez suffisamment d'espace disque disponible. 2. Désinstallez les logiciels inutiles pour libérer de l'espace. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,pc_very_slow
I need help my pc is running very slow and I have a deadline to meet,"1. Close any unnecessary programs or background applications. 2. Check for any malware or virus infections. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,pc_very_slow
"Mon ordinateur est lent, comment puis-je améliorer les performances?","1. Mettez à jour vos pilotes de périphériques. 2. Vérifiez les paramètres de configuration de votre système. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,pc_very_slow
"I'm experiencing slow performance on my computer, can you help?","1. Check for any disk errors or corruption. 2. Run a disk cleanup to remove temporary files. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,pc_very_slow
"My computer is taking forever to load, its really frustrating","1. Check for any resource-intensive programs running in the background. 2. Consider upgrading your RAM for improved performance. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,pc_very_slow
"J'ai un problème de vitesse sur mon pc, pouvez-vous m'aider?","1. Vérifiez si votre système d'exploitation est à jour. 2. Essayez de désactiver les programmes qui se lancent automatiquement au démarrage. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,pc_very_slow
"My pc is slow and I dont know whats causing it, please help its urgent","1. Try booting your computer in safe mode to isolate the issue. 2. Run a virus scan to check for any malware infections. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,pc_very_slow
"My computer freezes all the time, what's going on?","1. Restart your computer to see if it resolves the issue. 2. Check for any software updates and install the latest versions. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,computer_freezing_randomly
"J'ai un problème avec mon ordinateur, il gèle sans arrêt, c'est urgent!","1. Vérifiez si tous les logiciels sont à jour. 2. Essayez de fermer les programmes qui consomment beaucoup de ressources. 3. If the issue persists, contact the IT helpdesk.",high,IT Support,True,synthetic_groq,computer_freezing_randomly
"I was in the middle of a project and my computer just froze, can you help me?","1. Try to restart your computer and see if you can recover your work. 2. Check if your project was saved automatically. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,computer_freezing_randomly
"My computer is freezing randomly, can you give me some tips to fix it?","1. Run a virus scan to check for malware. 2. Check for any hardware issues, such as overheating. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,computer_freezing_randomly
"Je suis en train de travailler et mon ordinateur gèle tout le temps, c'est vraiment frustrant!","1. Essayez de réduire le nombre de programmes ouverts en même temps. 2. Vérifiez si votre ordinateur a suffisamment de mémoire vive. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,computer_freezing_randomly
"I think my computer is freezing because of a software issue, can you help me troubleshoot?","1. Check for any software conflicts. 2. Try to uninstall and reinstall the problematic software. 3. If the issue persists, contact the IT helpdesk.",medium,IT Support,True,synthetic_groq,computer_freezing_randomly
